
start time is: 2017-12-21 11:17:28

this experiment hyperparameters are:
config_file :/home/rootcs412/wangchen/work/Indoor/config/1221train_1.conf
learning_rate = 0.001
batch_size = 6
num_epoches = 200
model_file :/home/rootcs412/wangchen/work/Indoor/models/stn_best_model.pkl

其余要说明的事项 ：微调place预训练的权重,learning rate decay,l2正则化,增大batch_size。

Epoch 59: Train cost 0.098531909287, Train acc 0.998694029851, test acc 0.716417910448
Epoch 60: Train cost 0.0978441387415, Train acc 0.999440298507, test acc 0.720149253731
Epoch 61: Train cost 0.097436375916, Train acc 0.999253731343, test acc 0.714925373134
Epoch 62: Train cost 0.0991716310382, Train acc 0.998507462687, test acc 0.712686567164
Epoch 63: Train cost 0.0983342900872, Train acc 0.998507462687, test acc 0.712686567164
Epoch 64: Train cost 0.0980330407619, Train acc 0.998694029851, test acc 0.711940298507
Epoch 65: Train cost 0.097954466939, Train acc 0.999067164179, test acc 0.711194029851
Epoch 66: Train cost 0.0981775671244, Train acc 0.998880597015, test acc 0.709701492537
Epoch 67: Train cost 0.0991193205118, Train acc 0.998320895522, test acc 0.717164179104
Epoch 68: Train cost 0.0970245823264, Train acc 0.999253731343, test acc 0.716417910448
Epoch 69: Train cost 0.0987688973546, Train acc 0.997947761194, test acc 0.711940298507
Epoch 70: Train cost 0.0980824679136, Train acc 0.998507462687, test acc 0.711940298507
Epoch 71: Train cost 0.0979967713356, Train acc 0.998694029851, test acc 0.714179104478
Epoch 72: Train cost 0.0982160419226, Train acc 0.998507462687, test acc 0.717910447761
Epoch 73: Train cost 0.09737277776, Train acc 0.998694029851, test acc 0.717164179104
Epoch 74: Train cost 0.0977038219571, Train acc 0.998694029851, test acc 0.714925373134
Epoch 75: Train cost 0.0972567200661, Train acc 0.998694029851, test acc 0.714179104478
Epoch 76: Train cost 0.0991432964802, Train acc 0.998134328358, test acc 0.717910447761
Epoch 77: Train cost 0.0979340523481, Train acc 0.998507462687, test acc 0.716417910448
Epoch 78: Train cost 0.0975155159831, Train acc 0.998507462687, test acc 0.720149253731
Epoch 79: Train cost 0.0984601154923, Train acc 0.998694029851, test acc 0.719402985075
Epoch 80: Train cost 0.0982335135341, Train acc 0.998694029851, test acc 0.715671641791
Epoch 81: Train cost 0.0976941660047, Train acc 0.998694029851, test acc 0.714179104478
Epoch 82: Train cost 0.0976680442691, Train acc 0.998320895522, test acc 0.713432835821
Epoch 83: Train cost 0.097470715642, Train acc 0.998880597015, test acc 0.711940298507
Epoch 84: Train cost 0.0977797806263, Train acc 0.998507462687, test acc 0.709701492537
Epoch 85: Train cost 0.0981550514698, Train acc 0.998507462687, test acc 0.713432835821
Epoch 86: Train cost 0.0977637022734, Train acc 0.998694029851, test acc 0.711940298507
Epoch 87: Train cost 0.0977943614125, Train acc 0.998694029851, test acc 0.712686567164
Epoch 88: Train cost 0.0973247587681, Train acc 0.998694029851, test acc 0.711194029851
Epoch 89: Train cost 0.0971377938986, Train acc 0.999067164179, test acc 0.710447761194
Epoch 90: Train cost 0.0972986668348, Train acc 0.999067164179, test acc 0.711194029851
Epoch 91: Train cost 0.0976027622819, Train acc 0.998694029851, test acc 0.709701492537
Epoch 92: Train cost 0.0973560810089, Train acc 0.998694029851, test acc 0.715671641791
